1644222701649,0002,0000,0,0,883,429
1644222701770,0000,0000,0,-1,883,429
1644222701888,0000,0000,1,0,883,429
1644222701894,0000,0000,0,-1,883,428
1644222701897,0000,0000,1,0,883,428
1644222701905,0000,0000,1,0,883,428
1644222701907,0000,0000,1,-1,884,428
1644222701910,0000,0000,1,0,885,428
1644222701913,0000,0000,1,0,886,428
1644222701915,0000,0000,1,-1,886,427
1644222701917,0000,0000,1,0,886,427
1644222701918,0000,0000,1,0,887,427
1644222701920,0000,0000,1,-1,887,427
1644222701922,0000,0000,1,0,889,426
1644222701923,0000,0000,1,0,889,426
1644222701925,0000,0000,1,-1,890,426
1644222701926,0000,0000,1,0,890,426
1644222701928,0000,0000,1,0,890,426
1644222701930,0000,0000,1,-1,891,426
1644222701931,0000,0000,1,0,892,426
1644222701932,0000,0000,1,0,893,426
1644222701934,0000,0000,1,0,893,426
1644222701935,0000,0000,1,0,893,426
1644222701937,0000,0000,1,0,894,426
1644222701938,0000,0000,1,0,895,426
1644222701938,0000,0000,1,-1,895,426
1644222701939,0000,0000,1,0,895,425
1644222701940,0000,0000,1,0,896,425
1644222701941,0000,0000,1,-1,897,425
1644222701942,0000,0000,1,0,897,424
1644222701943,0000,0000,2,-1,898,424
1644222701945,0000,0000,2,0,899,424
1644222701946,0000,0000,1,-1,900,424
1644222701947,0000,0000,2,0,901,423
1644222701948,0000,0000,1,0,902,423
1644222701949,0000,0000,1,0,902,423
1644222701950,0000,0000,2,0,903,423
1644222701951,0000,0000,1,-1,904,423
1644222701952,0000,0000,2,0,905,422
1644222701953,0000,0000,2,0,906,422
1644222701954,0000,0000,1,-1,907,422
1644222701955,0000,0000,2,0,908,422
1644222701956,0000,0000,2,-1,909,422
1644222701957,0000,0000,1,0,910,422
1644222701958,0000,0000,3,-1,911,422
1644222701959,0000,0000,2,0,913,421
1644222701960,0000,0000,2,-1,914,421
1644222701961,0000,0000,2,0,916,420
1644222701962,0000,0000,2,-1,917,420
1644222701963,0000,0000,3,0,918,419
1644222701964,0000,0000,2,-1,921,419
1644222701965,0000,0000,3,0,924,418
1644222701966,0000,0000,2,-1,924,418
1644222701967,0000,0000,3,-1,927,417
1644222701968,0000,0000,2,-1,927,417
1644222701969,0000,0000,3,0,931,417
1644222701970,0000,0000,3,-1,931,417
1644222701971,0000,0000,3,-1,934,416
1644222701972,0000,0000,3,-1,935,415
1644222701973,0000,0000,3,0,938,414
1644222701974,0000,0000,4,-1,940,414
1644222701975,0000,0000,4,-1,946,413
1644222701977,0000,0000,4,-1,949,412
1644222701977,0000,0000,3,-1,951,411
1644222701978,0000,0000,4,-2,954,410
1644222701979,0000,0000,4,-1,958,409
1644222701980,0000,0000,6,-1,958,409
1644222701981,0000,0000,4,-1,963,408
1644222701982,0000,0000,5,-1,966,407
1644222701983,0000,0000,5,-2,970,406
1644222701984,0000,0000,5,-1,975,405
1644222701985,0000,0000,7,-2,979,403
1644222701986,0000,0000,5,-2,986,402
1644222701987,0000,0000,6,-1,991,400
1644222701988,0000,0000,6,-1,997,399
1644222701989,0000,0000,5,-2,1002,398
1644222701990,0000,0000,8,-2,1006,396
1644222701991,0000,0000,7,-2,1015,394
1644222701992,0000,0000,6,-1,1022,392
1644222701993,0000,0000,7,-3,1027,391
1644222701994,0000,0000,7,-1,1034,388
1644222701995,0000,0000,7,-1,1042,387
1644222701996,0000,0000,9,-3,1049,386
1644222701997,0000,0000,7,-2,1065,381
1644222701998,0000,0000,7,-2,1065,381
1644222701999,0000,0000,8,-2,1072,379
1644222702000,0000,0000,7,-2,1081,377
1644222702001,0000,0000,9,-3,1087,374
1644222702002,0000,0000,8,-2,1106,370
1644222702003,0000,0000,8,-3,1106,370
1644222702004,0000,0000,7,-2,1114,366
1644222702005,0000,0000,8,-2,1121,364
1644222702006,0000,0000,10,-3,1129,362
1644222702007,0000,0000,7,-3,1147,356
1644222702008,0000,0000,8,-1,1155,355
1644222702009,0000,0000,8,-3,1155,355
1644222702010,0000,0000,8,-2,1172,350
1644222702011,0000,0000,7,-3,1179,346
1644222702012,0000,0000,10,-2,1190,344
