1644309950164,0000,0000,-1,0,1746,373
1644309950165,0000,0000,-1,0,1746,373
1644309950166,0000,0000,0,-1,1746,373
1644309950167,0000,0000,-1,0,1746,373
1644309950169,0000,0000,-1,0,1744,373
1644309950170,0000,0000,-1,-1,1744,373
1644309950171,0000,0000,-1,-1,1743,372
1644309950171,0000,0000,-1,0,1743,372
1644309950173,0000,0000,-1,-1,1742,371
1644309950173,0000,0000,-2,-1,1742,371
1644309950175,0000,0000,-1,0,1740,371
1644309950175,0000,0000,-2,-1,1740,371
1644309950177,0000,0000,-1,-1,1738,370
1644309950177,0000,0000,-1,-1,1738,370
1644309950179,0000,0000,-2,-1,1737,369
1644309950179,0000,0000,-2,-1,1737,369
1644309950180,0000,0000,-2,-2,1734,366
1644309950181,0000,0000,-2,-2,1734,366
1644309950183,0000,0000,-2,-1,1731,364
1644309950184,0000,0000,-2,-1,1731,364
1644309950184,0000,0000,-2,-1,1728,363
1644309950185,0000,0000,-2,-2,1728,363
1644309950187,0000,0000,-3,-2,1725,360
1644309950188,0000,0000,-2,-1,1725,360
1644309950188,0000,0000,-2,-2,1722,358
1644309950189,0000,0000,-3,-2,1722,358
1644309950190,0000,0000,-2,-2,1718,355
1644309950191,0000,0000,-3,-2,1718,355
1644309950192,0000,0000,-3,-1,1716,354
1644309950193,0000,0000,-3,-2,1714,353
1644309950194,0000,0000,-3,-2,1711,351
1644309950195,0000,0000,-3,-2,1710,350
1644309950197,0000,0000,-3,-2,1705,346
1644309950197,0000,0000,-3,-2,1705,346
1644309950198,0000,0000,-2,-2,1702,345
1644309950199,0000,0000,-4,-2,1701,344
1644309950200,0000,0000,-3,-2,1698,342
1644309950201,0000,0000,-3,-2,1696,341
1644309950203,0000,0000,-3,-3,1694,339
1644309950203,0000,0000,-4,-2,1691,337
1644309950204,0000,0000,-3,-2,1688,335
1644309950205,0000,0000,-4,-2,1686,334
1644309950206,0000,0000,-3,-2,1682,332
1644309950207,0000,0000,-4,-2,1680,330
1644309950208,0000,0000,-3,-2,1677,329
1644309950209,0000,0000,-4,-2,1674,327
1644309950210,0000,0000,-3,-2,1671,326
1644309950211,0000,0000,-4,-2,1670,325
1644309950212,0000,0000,-3,-2,1666,323
1644309950213,0000,0000,-5,-2,1664,322
1644309950214,0000,0000,-3,-3,1660,320
1644309950215,0000,0000,-4,-1,1658,318
1644309950216,0000,0000,-4,-2,1654,317
1644309950217,0000,0000,-4,-2,1651,315
1644309950218,0000,0000,-3,-2,1648,314
1644309950219,0000,0000,-4,-2,1646,312
1644309950220,0000,0000,-3,-2,1642,310
1644309950221,0000,0000,-4,-2,1640,309
1644309950222,0000,0000,-4,-2,1637,307
1644309950223,0000,0000,-4,-2,1634,306
1644309950224,0000,0000,-3,-2,1630,304
1644309950225,0000,0000,-4,-2,1628,302
1644309950226,0000,0000,-4,-1,1625,301
1644309950227,0000,0000,-4,-3,1622,300
1644309950228,0000,0000,-3,-1,1618,298
1644309950229,0000,0000,-4,-2,1616,297
1644309950230,0000,0000,-4,-2,1613,295
1644309950231,0000,0000,-4,-2,1610,294
1644309950232,0000,0000,-4,-1,1606,292
1644309950233,0000,0000,-3,-2,1603,291
1644309950234,0000,0000,-4,-2,1601,290
1644309950235,0000,0000,-3,-2,1595,286
1644309950236,0000,0000,-4,-1,1595,286
1644309950237,0000,0000,-4,-2,1589,284
1644309950238,0000,0000,-3,-2,1589,284
1644309950239,0000,0000,-3,-1,1587,282
1644309950240,0000,0000,-4,-2,1585,282
1644309950241,0000,0000,-4,-2,1578,278
1644309950243,0000,0000,-4,-1,1575,278
1644309950243,0000,0000,-3,-2,1573,276
1644309950245,0000,0000,-4,-2,1570,274
