1644223375610,0000,0000,-1,0,1530,442
1644223375618,0000,0000,-1,0,1530,442
1644223375621,0000,0000,0,-1,1530,442
1644223375625,0000,0000,-1,0,1530,442
1644223375636,0000,0000,-1,0,1530,442
1644223375678,0000,0000,-1,0,1529,442
1644223375689,0000,0000,-1,0,1529,442
1644223375692,0000,0000,-1,0,1528,442
1644223375695,0000,0000,-1,0,1527,442
1644223375698,0000,0000,-1,0,1527,442
1644223375701,0000,0000,-1,0,1526,442
1644223375703,0000,0000,-1,0,1526,442
1644223375705,0000,0000,-1,0,1525,442
1644223375707,0000,0000,-1,1,1525,442
1644223375709,0000,0000,-1,0,1524,442
1644223375710,0000,0000,-1,0,1523,442
1644223375712,0000,0000,-1,0,1523,442
1644223375713,0000,0000,-1,0,1522,442
1644223375715,0000,0000,-1,0,1522,442
1644223375716,0000,0000,-1,1,1521,443
1644223375717,0000,0000,-1,0,1521,443
1644223375719,0000,0000,-1,1,1520,443
1644223375720,0000,0000,-1,0,1519,444
1644223375721,0000,0000,-1,0,1519,444
1644223375722,0000,0000,-1,0,1518,444
1644223375723,0000,0000,-1,0,1518,444
1644223375725,0000,0000,-1,1,1517,444
1644223375726,0000,0000,-1,0,1517,444
1644223375727,0000,0000,-1,0,1515,444
1644223375728,0000,0000,-1,0,1515,444
1644223375729,0000,0000,-1,0,1515,444
1644223375730,0000,0000,-1,1,1514,444
1644223375731,0000,0000,-1,0,1514,445
1644223375732,0000,0000,-1,1,1513,445
1644223375733,0000,0000,-1,0,1513,446
1644223375735,0000,0000,-1,0,1511,446
1644223375736,0000,0000,-1,1,1511,446
1644223375737,0000,0000,-1,0,1510,446
1644223375738,0000,0000,-1,0,1510,446
1644223375739,0000,0000,-1,0,1510,446
1644223375740,0000,0000,-1,1,1510,446
1644223375741,0000,0000,-1,0,1508,446
1644223375742,0000,0000,-1,0,1508,446
1644223375743,0000,0000,-1,0,1507,446
1644223375744,0000,0000,0,1,1507,446
1644223375745,0000,0000,-1,0,1507,447
1644223375746,0000,0000,-1,0,1506,447
1644223375747,0000,0000,-1,0,1506,447
1644223375748,0000,0000,-1,1,1505,448
1644223375749,0000,0000,-1,0,1505,448
1644223375750,0000,0000,-1,0,1503,448
1644223375751,0000,0000,-1,0,1503,448
1644223375752,0000,0000,0,1,1503,448
1644223375753,0000,0000,-1,0,1503,448
1644223375754,0000,0000,-1,0,1502,448
1644223375755,0000,0000,-1,1,1502,448
1644223375756,0000,0000,-1,0,1502,449
1644223375757,0000,0000,-1,0,1501,449
1644223375758,0000,0000,-1,1,1500,449
1644223375759,0000,0000,-1,0,1499,450
1644223375760,0000,0000,-1,0,1499,450
1644223375761,0000,0000,-1,1,1498,450
1644223375763,0000,0000,-1,0,1498,450
1644223375764,0000,0000,-1,1,1498,450
1644223375765,0000,0000,-1,0,1497,450
1644223375766,0000,0000,-1,0,1496,450
1644223375767,0000,0000,-1,1,1495,450
1644223375768,0000,0000,-1,0,1495,451
1644223375769,0000,0000,-1,0,1494,451
1644223375771,0000,0000,-2,1,1494,451
1644223375772,0000,0000,-1,0,1492,452
1644223375773,0000,0000,-1,1,1492,452
1644223375775,0000,0000,-1,0,1491,453
1644223375776,0000,0000,-2,1,1491,453
1644223375778,0000,0000,-1,0,1490,453
1644223375779,0000,0000,-2,1,1488,454
1644223375780,0000,0000,-1,0,1487,454
1644223375781,0000,0000,-1,0,1487,454
1644223375782,0000,0000,-1,1,1486,454
1644223375783,0000,0000,-1,1,1486,454
1644223375784,0000,0000,-1,0,1486,454
1644223375785,0000,0000,-1,0,1485,454
1644223375786,0000,0000,-1,0,1484,454
1644223375787,0000,0000,-2,1,1482,455
1644223375788,0000,0000,-1,0,1482,455
1644223375789,0000,0000,-1,1,1482,456
1644223375790,0000,0000,-1,0,1482,456
1644223375791,0000,0000,-2,0,1481,456
1644223375792,0000,0000,-1,1,1480,456
1644223375793,0000,0000,-1,0,1479,457
1644223375794,0000,0000,-1,0,1478,457
1644223375795,0000,0000,-1,1,1478,457
1644223375796,0000,0000,-1,0,1477,457
1644223375797,0000,0000,-2,1,1475,458
1644223375798,0000,0000,-1,0,1475,458
1644223375799,0000,0000,-1,0,1474,458
1644223375800,0000,0000,-2,1,1473,458
1644223375801,0000,0000,-1,0,1473,458
1644223375802,0000,0000,-2,1,1471,459
1644223375803,0000,0000,-2,0,1470,459
1644223375804,0000,0000,-1,0,1470,459
1644223375805,0000,0000,-1,1,1469,459
1644223375806,0000,0000,-2,0,1469,459
1644223375807,0000,0000,-1,1,1468,459
1644223375808,0000,0000,-1,0,1467,460
1644223375809,0000,0000,-2,1,1466,461
1644223375810,0000,0000,-1,0,1465,461
1644223375811,0000,0000,-2,1,1463,462
1644223375812,0000,0000,-2,0,1462,462
1644223375813,0000,0000,-1,0,1462,462
1644223375814,0000,0000,-2,1,1462,462
1644223375815,0000,0000,-1,0,1461,462
1644223375816,0000,0000,-2,1,1460,462
1644223375817,0000,0000,-2,0,1458,462
1644223375818,0000,0000,-1,1,1458,462
1644223375819,0000,0000,-2,0,1455,463
1644223375820,0000,0000,-2,1,1455,463
1644223375821,0000,0000,-2,1,1454,464
1644223375822,0000,0000,-2,1,1453,465
1644223375823,0000,0000,-2,0,1451,466
1644223375824,0000,0000,-1,1,1450,466
1644223375825,0000,0000,-2,0,1450,466
1644223375826,0000,0000,-2,1,1448,466
1644223375827,0000,0000,-3,0,1447,466
1644223375828,0000,0000,-2,1,1443,467
1644223375829,0000,0000,-2,1,1442,468
1644223375830,0000,0000,-1,0,1442,468
1644223375831,0000,0000,-2,1,1442,468
1644223375832,0000,0000,-2,0,1440,469
1644223375833,0000,0000,-3,1,1439,469
1644223375834,0000,0000,-2,1,1437,470
1644223375835,0000,0000,-2,0,1435,470
1644223375836,0000,0000,-2,1,1434,470
1644223375837,0000,0000,-2,0,1431,470
1644223375838,0000,0000,-2,1,1431,470
1644223375839,0000,0000,-2,1,1430,471
1644223375840,0000,0000,-3,0,1429,472
1644223375841,0000,0000,-2,1,1426,472
1644223375842,0000,0000,-2,1,1426,473
1644223375843,0000,0000,-2,0,1422,474
1644223375844,0000,0000,-2,1,1422,474
1644223375845,0000,0000,-2,1,1422,474
1644223375846,0000,0000,-2,0,1418,474
1644223375847,0000,0000,-2,1,1418,474
1644223375848,0000,0000,-2,1,1418,475
1644223375849,0000,0000,-2,0,1416,476
1644223375850,0000,0000,-2,1,1414,476
1644223375851,0000,0000,-3,1,1411,478
1644223375852,0000,0000,-2,1,1411,478
1644223375853,0000,0000,-3,0,1407,478
1644223375854,0000,0000,-1,1,1407,478
1644223375855,0000,0000,-2,1,1407,478
1644223375856,0000,0000,-2,0,1405,479
1644223375857,0000,0000,-3,1,1402,480
