1644704046490,0000,0000,1,0,1306,482
1644704046495,0000,0000,1,0,1306,482
1644704046500,0000,0000,1,1,1306,482
1644704046506,0000,0000,1,0,1307,482
1644704046508,0000,0000,1,0,1308,482
1644704046514,0000,0000,1,0,1309,482
1644704046518,0000,0000,1,0,1309,482
1644704046522,0000,0000,1,0,1310,482
1644704046524,0000,0000,1,0,1310,482
1644704046528,0000,0000,1,0,1310,482
1644704046531,0000,0000,1,1,1311,482
1644704046534,0000,0000,1,0,1312,482
1644704046536,0000,0000,1,0,1312,482
1644704046538,0000,0000,1,0,1314,482
1644704046540,0000,0000,1,0,1314,482
1644704046543,0000,0000,1,0,1314,482
1644704046545,0000,0000,1,0,1314,482
1644704046546,0000,0000,1,0,1316,482
1644704046549,0000,0000,1,1,1316,482
1644704046551,0000,0000,1,0,1316,482
1644704046552,0000,0000,1,0,1317,482
1644704046554,0000,0000,1,0,1318,482
1644704046556,0000,0000,1,0,1318,482
1644704046559,0000,0000,2,1,1318,482
1644704046561,0000,0000,1,0,1321,483
1644704046563,0000,0000,1,0,1321,483
1644704046565,0000,0000,1,0,1322,483
1644704046567,0000,0000,1,0,1322,483
1644704046569,0000,0000,1,0,1322,483
1644704046570,0000,0000,1,0,1323,483
1644704046572,0000,0000,1,0,1324,483
1644704046573,0000,0000,1,0,1325,483
1644704046574,0000,0000,0,1,1325,483
1644704046575,0000,0000,1,0,1325,483
1644704046576,0000,0000,1,0,1326,483
1644704046578,0000,0000,1,0,1326,483
1644704046579,0000,0000,1,0,1326,483
1644704046581,0000,0000,1,0,1326,483
1644704046582,0000,0000,1,0,1327,483
1644704046584,0000,0000,1,0,1328,483
1644704046585,0000,0000,1,0,1329,483
1644704046587,0000,0000,1,0,1329,483
1644704046588,0000,0000,1,0,1330,483
1644704046589,0000,0000,1,1,1330,484
1644704046590,0000,0000,1,0,1330,484
1644704046592,0000,0000,1,0,1331,484
1644704046593,0000,0000,1,0,1332,484
1644704046594,0000,0000,1,0,1333,484
1644704046596,0000,0000,1,0,1334,484
1644704046597,0000,0000,1,0,1334,484
1644704046598,0000,0000,1,0,1334,484
1644704046599,0000,0000,1,0,1335,484
1644704046601,0000,0000,1,0,1335,484
1644704046602,0000,0000,1,0,1336,484
1644704046603,0000,0000,1,0,1337,484
1644704046604,0000,0000,1,0,1337,484
1644704046606,0000,0000,1,0,1338,484
1644704046607,0000,0000,1,0,1338,484
1644704046608,0000,0000,1,0,1339,484
1644704046609,0000,0000,1,0,1340,484
1644704046610,0000,0000,1,0,1340,484
1644704046611,0000,0000,1,0,1341,484
1644704046612,0000,0000,1,0,1341,484
1644704046614,0000,0000,1,0,1342,484
1644704046615,0000,0000,1,0,1342,484
1644704046616,0000,0000,1,0,1342,484
1644704046617,0000,0000,1,0,1343,484
1644704046618,0000,0000,1,0,1344,484
1644704046620,0000,0000,1,0,1344,484
1644704046621,0000,0000,1,0,1346,484
1644704046622,0000,0000,1,0,1346,484
1644704046623,0000,0000,1,0,1346,484
1644704046624,0000,0000,1,0,1346,484
1644704046625,0000,0000,1,0,1348,484
1644704046626,0000,0000,1,0,1348,484
1644704046628,0000,0000,1,0,1348,484
1644704046629,0000,0000,1,0,1350,484
1644704046630,0000,0000,1,0,1350,484
1644704046631,0000,0000,1,0,1350,484
1644704046632,0000,0000,1,0,1350,484
1644704046633,0000,0000,1,0,1351,484
1644704046634,0000,0000,1,0,1352,484
1644704046635,0000,0000,1,0,1352,484
1644704046637,0000,0000,1,0,1353,484
1644704046638,0000,0000,1,0,1354,484
1644704046639,0000,0000,1,0,1354,484
1644704046640,0000,0000,1,0,1354,484
1644704046641,0000,0000,1,0,1356,484
1644704046643,0000,0000,1,0,1356,484
1644704046644,0000,0000,2,0,1358,484
1644704046646,0000,0000,1,0,1358,484
1644704046647,0000,0000,1,0,1358,484
1644704046648,0000,0000,1,0,1359,484
1644704046649,0000,0000,1,0,1360,484
1644704046650,0000,0000,1,0,1360,484
